
S,989,APDS9300_init OK
S,1578,MPU9250_init OK
S,1629,MPL3115A2_init OK
A,57510,-2038,-173,-94
G,57510,6,5,2
A,57530,-2045,-176,-93
G,57530,27,44,15
A,57550,-2035,-171,-100
G,57550,15,-1,-90
A,57570,-2044,-178,-91
G,57570,23,62,51
A,57590,-2033,-164,-89
G,57590,-3,34,39
A,57610,-2026,-171,-97
G,57610,44,-43,-12
A,57630,-2035,-164,-85
G,57630,52,-15,23
A,57650,-2033,-173,-94
G,57650,6,20,-24
A,57670,-2046,-176,-92
G,57670,-11,40,10
A,57690,-2039,-163,-102
G,57690,21,-54,18
A,57710,-2038,-181,-109
G,57710,3,-6,-70
A,57730,-2034,-174,-95
G,57730,14,53,58
A,57750,-2044,-170,-102
G,57750,-11,-49,-22
A,57770,-2041,-177,-85
G,57770,29,-45,-81
A,57790,-2049,-172,-96
G,57790,32,-4,63
A,57810,-2036,-170,-78
G,57810,0,19,5
A,57830,-2041,-177,-83
G,57830,14,37,-20
A,57850,-2038,-168,-98
G,57850,20,-1,63
S,57869,LED Sync
A,57870,-2043,-172,-99
G,57870,1,70,0
A,57890,-2037,-168,-84
G,57890,-31,3,-28
A,57910,-2038,-176,-95
G,57910,11,-31,-121
A,57930,-2033,-173,-100
G,57930,13,-23,-90
A,57950,-2036,-170,-88
G,57950,7,76,82
A,57970,-2041,-165,-77
G,57970,-6,82,50
A,57990,-2030,-165,-102
G,57990,6,-41,-111
A,58010,-2045,-172,-95
G,58010,-5,13,117
A,58030,-2037,-175,-76
G,58030,32,56,29
A,58050,-2037,-162,-85
G,58050,-12,-38,-33
A,58070,-2041,-174,-101
G,58070,41,-24,-8
A,58090,-2035,-173,-95
G,58090,54,16,-70
A,58110,-2036,-172,-94
G,58110,9,-31,-90
A,58130,-2033,-171,-93
G,58130,15,-38,4
A,58150,-2050,-176,-82
G,58150,-16,-12,-73
A,58170,-2040,-169,-91
G,58170,-25,23,61
A,58190,-2039,-169,-92
G,58190,6,47,-27
A,58210,-2042,-180,-101
G,58210,30,-89,10
A,58230,-2034,-175,-96
G,58230,37,10,86
A,58250,-2041,-177,-90
G,58250,46,30,-22
A,58270,-2036,-174,-91
G,58270,30,-34,-6
A,58290,-2036,-174,-100
G,58290,23,-28,37
A,58310,-2046,-175,-92
G,58310,27,27,-57
A,58330,-2036,-176,-88
G,58330,0,58,24
A,58350,-2039,-169,-90
G,58350,46,-31,15
A,58370,-2035,-174,-95
G,58370,-2,-37,-68
A,58390,-2046,-167,-95
G,58390,-1,79,-11
A,58410,-2037,-170,-97
G,58410,55,61,19
A,58430,-2043,-180,-85
G,58430,32,-69,-97
A,58450,-2045,-169,-83
G,58450,12,-9,112
A,58470,-2030,-164,-83
G,58470,23,53,-1
A,58490,-2047,-165,-96
G,58490,7,121,21
A,58510,-2033,-172,-94
G,58510,3,-34,-33
A,58530,-2041,-169,-85
G,58530,50,-49,-97
A,58550,-2043,-177,-80
G,58550,30,44,37
A,58570,-2026,-172,-81
G,58570,15,13,-55
A,58590,-2048,-171,-91
G,58590,12,-43,-62
A,58610,-2036,-168,-85
G,58610,-8,64,101
A,58630,-2042,-175,-74
G,58630,-9,33,72
A,58650,-2035,-168,-97
G,58650,10,-55,-89
A,58670,-2032,-172,-108
G,58670,41,48,110
A,58690,-2040,-172,-85
G,58690,6,88,42
A,58710,-2035,-168,-94
G,58710,23,16,-22
A,58730,-2045,-175,-84
G,58730,44,-41,-24
A,58750,-2039,-175,-76
G,58750,44,-46,-127
A,58770,-2034,-175,-82
G,58770,6,58,55
A,58790,-2045,-171,-104
G,58790,8,-51,-30
A,58810,-2037,-174,-89
G,58810,12,3,-90
A,58830,-2039,-166,-84
G,58830,-5,61,35
A,58850,-2040,-178,-79
G,58850,23,82,72
A,58870,-2038,-169,-99
G,58870,6,-52,-32
A,58890,-2042,-175,-75
G,58890,35,-51,4
A,58910,-2038,-169,-99
G,58910,56,-3,-63
A,58930,-2041,-172,-82
G,58930,-16,36,43
A,58950,-2044,-172,-101
G,58950,9,-32,8
A,58970,-2043,-161,-80
G,58970,55,-20,-60
A,58990,-2036,-168,-96
G,58990,29,78,31
A,59010,-2041,-168,-82
G,59010,21,8,5
A,59030,-2040,-171,-84
G,59030,26,17,-14
A,59050,-2042,-171,-91
G,59050,12,-6,27
A,59070,-2039,-174,-82
G,59070,20,56,-32
A,59090,-2040,-179,-82
G,59090,15,53,-8
A,59110,-2040,-172,-95
G,59110,-22,-38,-27
A,59130,-2034,-176,-93
G,59130,32,51,-1
A,59150,-2042,-174,-93
G,59150,26,44,16
A,59170,-2028,-173,-96
G,59170,35,-37,-11
A,59190,-2047,-170,-99
G,59190,75,-102,-103
A,59210,-2036,-181,-92
G,59210,43,-6,86
A,59230,-2039,-176,-83
G,59230,21,99,19
A,59250,-2043,-171,-106
G,59250,11,-18,-55
A,59270,-2032,-177,-96
G,59270,62,14,91
A,59290,-2036,-175,-108
G,59290,35,42,7
A,59310,-2035,-169,-89
G,59310,11,16,23
A,59330,-2039,-173,-84
G,59330,6,-15,-73
A,59350,-2041,-169,-86
G,59350,23,-32,-94
A,59370,-2031,-178,-88
G,59370,18,14,55
A,59390,-2035,-172,-85
G,59390,6,-60,-75
A,59410,-2034,-169,-98
G,59410,15,-72,-75
A,59430,-2037,-179,-98
G,59430,1,82,144
A,59450,-2045,-175,-77
G,59450,11,51,47
A,59470,-2036,-182,-86
G,59470,32,-7,-16
A,59490,-2040,-173,-88
G,59490,50,-69,0
A,59510,-2039,-174,-98
G,59510,-8,14,-79
A,59530,-2034,-167,-93
G,59530,14,-24,34
A,59550,-2037,-176,-95
G,59550,15,-46,-25
A,59570,-2039,-169,-89
G,59570,-8,44,-119
A,59590,-2034,-173,-79
G,59590,6,70,91
A,59610,-2033,-172,-95
G,59610,24,56,26
A,59630,-2038,-174,-90
G,59630,17,-52,-39
A,59650,-2038,-168,-88
G,59650,9,58,53
A,59670,-2032,-170,-104
G,59670,-12,0,-16
A,59690,-2042,-170,-94
G,59690,23,-54,-14
A,59710,-2035,-173,-90
G,59710,-8,5,12
A,59730,-2045,-175,-96
G,59730,53,-4,-54
A,59750,-2034,-169,-100
G,59750,12,-41,-20
A,59770,-2038,-169,-80
G,59770,7,-24,-25
A,59790,-2040,-171,-93
G,59790,20,6,-49
A,59810,-2045,-173,-85
G,59810,-21,62,27
A,59830,-2038,-170,-90
G,59830,7,-18,21
A,59850,-2028,-170,-97
G,59850,26,-15,-41
A,59870,-2046,-172,-85
G,59870,9,11,94
A,59890,-2029,-171,-87
G,59890,9,-1,-17
A,59910,-2036,-164,-85
G,59910,0,-85,-67
A,59930,-2038,-171,-94
G,59930,44,-62,-28
A,59950,-2039,-178,-94
G,59950,13,47,19
A,59970,-2045,-174,-88
G,59970,38,50,53
A,59990,-2036,-172,-86
G,59990,6,-18,-60
A,60010,-2041,-175,-95
G,60010,35,-35,-102
A,60030,-2041,-167,-93
G,60030,26,51,67
A,60050,-2044,-178,-87
G,60050,-7,-23,-4
A,60070,-2043,-172,-93
G,60070,15,-6,-39
A,60090,-2029,-166,-83
G,60090,6,-59,-8
A,60110,-2043,-169,-101
G,60110,38,82,80
A,60130,-2030,-173,-87
G,60130,-12,40,42
A,60150,-2033,-174,-99
G,60150,26,-32,-51
A,60170,-2040,-165,-79
G,60170,16,-17,-89
A,60190,-2041,-177,-87
G,60190,0,76,29
A,60210,-2039,-178,-96
G,60210,17,-18,37
A,60230,-2037,-169,-88
G,60230,46,-11,-54
A,60250,-2035,-174,-89
G,60250,10,81,63
A,60270,-2037,-180,-85
G,60270,20,10,42
A,60290,-2038,-167,-84
G,60290,47,-57,-47
A,60310,-2038,-160,-83
G,60310,17,-32,7
A,60330,-2048,-170,-92
G,60330,37,5,-83
A,60350,-2032,-168,-85
G,60350,17,98,77
A,60370,-2037,-176,-82
G,60370,23,31,-28
A,60390,-2039,-176,-82
G,60390,17,16,-81
A,60410,-2046,-172,-83
G,60410,12,65,47
A,60430,-2037,-173,-93
G,60430,-12,-23,40
A,60450,-2043,-173,-91
G,60450,46,-91,-19
A,60470,-2038,-176,-75
G,60470,26,-6,50
A,60490,-2043,-174,-82
G,60490,3,23,-11
A,60510,-2033,-171,-88
G,60510,15,19,-33
A,60530,-2040,-167,-96
G,60530,46,-18,-20
A,60550,-2032,-175,-101
G,60550,0,34,-6
A,60570,-2043,-172,-81
G,60570,35,68,-4
A,60590,-2033,-176,-90
G,60590,-7,-41,-3
A,60610,-2044,-181,-92
G,60610,49,-45,-75
A,60630,-2038,-169,-94
G,60630,-3,10,59
A,60650,-2039,-182,-90
G,60650,3,31,23
A,60670,-2028,-174,-90
G,60670,3,-68,-114
A,60690,-2040,-177,-79
G,60690,-32,-3,63
A,60710,-2046,-176,-93
G,60710,24,25,77
A,60730,-2041,-173,-91
G,60730,32,44,26
A,60750,-2037,-170,-84
G,60750,37,-66,-19
A,60770,-2045,-171,-76
G,60770,32,-14,-127
A,60790,-2039,-171,-95
G,60790,4,61,-68
A,60810,-2048,-168,-79
G,60810,12,-68,-16
A,60830,-2037,-172,-87
G,60830,64,-18,-132
A,60850,-2032,-172,-88
G,60850,3,84,125
A,60870,-2034,-169,-93
G,60870,75,42,43
A,60890,-2041,-170,-87
G,60890,-3,-31,-24
A,60910,-2041,-172,-81
G,60910,29,-62,31
A,60930,-2038,-172,-81
G,60930,12,51,45
A,60950,-2034,-171,-92
G,60950,-19,67,23
A,60970,-2042,-171,-90
G,60970,12,-35,-24
A,60990,-2036,-166,-90
G,60990,9,-15,-124
A,61010,-2034,-176,-84
G,61010,8,88,26
A,61030,-2045,-179,-98
G,61030,3,-26,-4
A,61050,-2040,-174,-98
G,61050,-20,-55,-38
A,61070,-2049,-176,-101
G,61070,30,61,19
A,61090,-2035,-170,-89
G,61090,-20,33,55
A,61110,-2043,-175,-100
G,61110,52,-62,-44
A,61130,-2038,-180,-93
G,61130,14,-4,27
A,61150,-2030,-168,-84
G,61150,23,33,5
A,61170,-2042,-180,-107
G,61170,30,58,-35
A,61190,-2037,-178,-96
G,61190,-2,-18,-12
A,61210,-2034,-184,-96
G,61210,18,51,-16
A,61230,-2036,-180,-102
G,61230,12,58,8
A,61250,-2044,-169,-95
G,61250,-10,17,-20
A,61270,-2044,-177,-94
G,61270,18,-57,-81
A,61290,-2032,-172,-81
G,61290,12,8,77
A,61310,-2050,-170,-88
G,61310,48,56,64
A,61330,-2032,-169,-92
G,61330,15,61,23
A,61350,-2040,-168,-86
G,61350,26,-38,-68
A,61370,-2040,-175,-91
G,61370,16,-52,-86
A,61390,-2030,-170,-84
G,61390,18,39,-36
A,61410,-2051,-171,-89
G,61410,23,-23,-19
A,61430,-2033,-165,-106
G,61430,3,62,-46
A,61450,-2034,-174,-87
G,61450,-5,99,5
A,61470,-2040,-174,-87
G,61470,18,92,53
A,61490,-2038,-170,-82
G,61490,18,17,-49
A,61510,-2039,-183,-98
G,61510,7,51,42
A,61530,-2035,-175,-95
G,61530,37,37,51
A,61550,-2033,-167,-91
G,61550,26,13,7
A,61570,-2039,-167,-98
G,61570,16,-29,-25
A,61590,-2037,-174,-96
G,61590,26,-28,-83
A,61610,-2047,-177,-93
G,61610,27,51,63
A,61630,-2039,-170,-87
G,61630,15,23,34
A,61650,-2041,-176,-104
G,61650,-25,-9,-92
A,61670,-2036,-167,-89
G,61670,14,28,80
A,61690,-2042,-167,-103
G,61690,-12,16,-55
A,61710,-2045,-174,-91
G,61710,12,-35,-36
A,61730,-2034,-174,-94
G,61730,9,-23,19
A,61750,-2038,-171,-85
G,61750,26,-21,-51
A,61770,-2047,-171,-101
G,61770,42,-65,-4
A,61790,-2039,-169,-95
G,61790,11,-38,13
A,61810,-2043,-177,-86
G,61810,7,79,-86
A,61830,-2044,-173,-87
G,61830,38,88,29
A,61850,-2034,-169,-94
G,61850,6,-20,24
A,61870,-2039,-175,-96
G,61870,0,-62,-83
A,61890,-2031,-175,-83
G,61890,-7,19,64
A,61910,-2048,-173,-94
G,61910,-23,70,-9
A,61930,-2038,-177,-88
G,61930,24,-20,16
A,61950,-2040,-171,-90
G,61950,53,-14,77
A,61970,-2040,-170,-80
G,61970,20,34,27
A,61990,-2038,-165,-83
G,61990,9,30,40
A,62010,-2040,-165,-94
G,62010,4,-34,-44
A,62030,-2041,-168,-81
G,62030,10,-34,-84
A,62050,-2038,-172,-76
G,62050,4,76,106
A,62070,-2035,-167,-91
G,62070,10,-37,-1
A,62090,-2053,-178,-85
G,62090,0,-62,-87
A,62110,-2037,-174,-86
G,62110,1,64,45
A,62130,-2038,-164,-81
G,62130,0,48,61
A,62150,-2042,-170,-89
G,62150,1,11,-33
A,62170,-2038,-171,-88
G,62170,24,30,13
A,62190,-2033,-167,-92
G,62190,49,85,40
A,62210,-2042,-172,-87
G,62210,17,84,67
A,62230,-2038,-173,-102
G,62230,14,-59,-67
A,62250,-2042,-177,-102
G,62250,40,2,-89
A,62270,-2038,-173,-86
G,62270,20,37,107
A,62290,-2048,-174,-93
G,62290,12,84,16
A,62310,-2032,-169,-85
G,62310,35,-21,-28
A,62330,-2042,-170,-101
G,62330,20,23,94
A,62350,-2035,-171,-95
G,62350,9,19,-24
A,62370,-2042,-175,-93
G,62370,17,0,-32
A,62390,-2036,-172,-86
G,62390,35,-34,-79
A,62410,-2044,-173,-85
G,62410,12,48,-8
A,62430,-2044,-163,-105
G,62430,35,2,-16
A,62450,-2037,-172,-96
G,62450,14,-71,-6
A,62470,-2035,-170,-95
G,62470,14,-66,-43
A,62490,-2035,-173,-82
G,62490,33,81,27
A,62510,-2035,-173,-80
G,62510,38,45,23
A,62530,-2036,-173,-77
G,62530,-11,-55,-38
A,62550,-2049,-172,-96
G,62550,26,2,72
A,62570,-2033,-172,-76
G,62570,7,3,-11
A,62590,-2038,-163,-91
G,62590,19,-63,-33
A,62610,-2035,-172,-94
G,62610,40,-23,-27
A,62630,-2039,-169,-75
G,62630,38,-17,-63
A,62650,-2046,-172,-96
G,62650,29,44,-27
A,62670,-2040,-177,-102
G,62670,-8,-20,-1
A,62690,-2037,-173,-91
G,62690,63,-46,-126
A,62710,-2044,-170,-89
G,62710,1,23,88
A,62730,-2037,-167,-98
G,62730,29,59,27
A,62750,-2042,-176,-94
G,62750,30,16,7
A,62770,-2037,-177,-87
G,62770,65,68,110
A,62790,-2040,-167,-85
G,62790,-8,62,-16
A,62810,-2045,-184,-86
G,62810,4,85,0
A,62830,-2031,-173,-87
G,62830,72,-34,-35
A,62850,-2033,-162,-93
G,62850,12,-37,-70
A,62870,-2035,-175,-81
G,62870,1,36,59
A,62890,-2044,-176,-97
G,62890,13,-28,-89
A,62910,-2035,-175,-97
G,62910,35,-37,-73
A,62930,-2044,-169,-91
G,62930,52,37,70
A,62950,-2044,-159,-83
G,62950,-14,11,42
A,62970,-2038,-166,-99
G,62970,19,-52,-81
S,62989,LED Sync
A,62990,-2044,-166,-96
G,62990,-11,-31,0
A,63010,-2037,-176,-82
G,63010,50,16,-67
A,63030,-2041,-177,-76
G,63030,-19,45,75
A,63050,-2039,-176,-90
G,63050,13,-11,-68
A,63070,-2036,-169,-87
G,63070,20,-9,-60
A,63090,-2044,-175,-87
G,63090,-6,50,61
A,63110,-2034,-171,-88
G,63110,1,58,0
A,63130,-2032,-166,-93
G,63130,21,-38,-25
A,63150,-2043,-171,-87
G,63150,27,-77,39
A,63170,-2042,-171,-94
G,63170,38,53,-51
A,63190,-2040,-167,-86
G,63190,15,-34,-22
A,63210,-2031,-167,-103
G,63210,20,-12,-6
A,63230,-2042,-175,-81
G,63230,21,16,-36
A,63250,-2038,-173,-80
G,63250,4,58,114
A,63270,-2050,-170,-85
G,63270,-36,-51,-17
A,63290,-2038,-168,-95
G,63290,26,-4,-75
A,63310,-2044,-170,-87
G,63310,-12,-11,63
A,63330,-2038,-169,-83
G,63330,-4,2,31
A,63350,-2043,-175,-88
G,63350,42,-32,-59
A,63370,-2034,-170,-89
G,63370,6,-14,70
A,63390,-2041,-181,-85
G,63390,17,64,8
A,63410,-2041,-175,-81
G,63410,18,92,50
A,63430,-2033,-165,-83
G,63430,27,-43,-51
A,63450,-2042,-178,-90
G,63450,-5,0,-76
A,63470,-2040,-168,-105
G,63470,-12,53,10
A,63490,-2037,-171,-92
G,63490,21,-66,-46
A,63510,-2028,-171,-94
G,63510,44,-63,-78
A,63530,-2037,-173,-95
G,63530,11,5,94
A,63550,-2033,-171,-94
G,63550,32,82,80
A,63570,-2049,-175,-77
G,63570,20,-45,-54
A,63590,-2041,-165,-102
G,63590,17,27,107
A,63610,-2042,-173,-87
G,63610,9,58,67
A,63630,-2033,-174,-91
G,63630,-5,13,13
A,63650,-2034,-171,-103
G,63650,9,-29,-47
A,63670,-2040,-174,-89
G,63670,24,-23,-97
A,63690,-2033,-176,-86
G,63690,14,54,66
A,63710,-2042,-175,-102
G,63710,47,-28,-33
A,63730,-2037,-170,-88
G,63730,24,-37,-129
A,63750,-2034,-175,-90
G,63750,7,10,82
A,63770,-2048,-164,-98
G,63770,9,47,50
A,63790,-2027,-174,-87
G,63790,-6,-7,-24
A,63810,-2032,-175,-91
G,63810,44,-68,27
A,63830,-2040,-169,-90
G,63830,34,30,-103
A,63850,-2036,-173,-81
G,63850,-16,-20,-38
A,63870,-2038,-174,-88
G,63870,9,-66,-39
A,63890,-2047,-171,-95
G,63890,20,13,-118
A,63910,-2047,-175,-90
G,63910,32,81,23
A,63930,-2038,-174,-100
G,63930,-11,13,4
A,63950,-2040,-169,-91
G,63950,35,-62,-62
A,63970,-2034,-162,-87
G,63970,20,56,67
A,63990,-2036,-183,-85
G,63990,-11,-1,4
A,64010,-2033,-174,-99
G,64010,26,62,19
A,64030,-2046,-166,-88
G,64030,17,-38,55
A,64050,-2042,-170,-92
G,64050,27,-91,-60
A,64070,-2043,-173,-81
G,64070,16,-26,-27
A,64090,-2044,-175,-96
G,64090,-5,-9,-9
A,64110,-2033,-174,-101
G,64110,-5,20,-16
A,64130,-2034,-182,-84
G,64130,18,50,109
A,64150,-2043,-174,-98
G,64150,3,64,67
A,64170,-2036,-171,-104
G,64170,16,-52,-75
A,64190,-2043,-186,-102
G,64190,30,-7,83
A,64210,-2032,-175,-85
G,64210,37,37,39
A,64230,-2042,-174,-92
G,64230,6,-7,-25
A,64250,-2038,-174,-97
G,64250,32,-23,-51
A,64270,-2035,-172,-92
G,64270,24,-52,-116
A,64290,-2040,-176,-97
G,64290,4,51,18
A,64310,-2043,-169,-91
G,64310,44,-68,-87
A,64330,-2053,-173,-92
G,64330,16,-24,-84
A,64350,-2037,-172,-83
G,64350,-12,64,47
A,64370,-2045,-166,-84
G,64370,40,90,35
A,64390,-2035,-169,-94
G,64390,46,0,-25
A,64410,-2033,-177,-78
G,64410,10,-1,-17
A,64430,-2049,-168,-93
G,64430,-16,42,61
A,64450,-2030,-173,-90
G,64450,6,64,16
A,64470,-2041,-166,-102
G,64470,-14,-66,8
A,64490,-2035,-177,-102
G,64490,12,93,59
A,64510,-2032,-172,-103
G,64510,50,59,77
A,64530,-2047,-176,-84
G,64530,36,87,19
A,64550,-2033,-167,-88
G,64550,38,-48,61
A,64570,-2047,-175,-71
G,64570,1,20,55
A,64590,-2047,-180,-90
G,64590,18,50,53
A,64610,-2035,-173,-100
G,64610,-14,-49,-63
A,64630,-2053,-171,-88
G,64630,35,-51,15
A,64650,-2035,-170,-91
G,64650,-8,28,-39
A,64670,-2046,-171,-97
G,64670,38,102,29
A,64690,-2036,-170,-96
G,64690,1,-11,8
A,64710,-2045,-170,-91
G,64710,27,-29,-76
A,64730,-2044,-174,-103
G,64730,12,39,43
A,64750,-2047,-173,-91
G,64750,3,14,-9
A,64770,-2041,-179,-100
G,64770,37,-54,-32
A,64790,-2039,-176,-95
G,64790,15,-48,-105
A,64810,-2043,-173,-78
G,64810,20,31,-3
A,64830,-2035,-177,-88
G,64830,30,22,2
A,64850,-2045,-167,-83
G,64850,49,-21,19
A,64870,-2036,-165,-79
G,64870,75,31,-4
A,64890,-2035,-165,-78
G,64890,-35,31,-6
A,64910,-2035,-174,-87
G,64910,7,-6,-103
A,64930,-2039,-168,-84
G,64930,6,-32,-57
A,64950,-2044,-175,-92
G,64950,30,36,107
A,64970,-2037,-178,-95
G,64970,-11,-4,-55
A,64990,-2057,-142,-89
G,64990,49,-68,-65
A,65010,-2046,-174,-95
G,65010,18,23,90
A,65030,-2042,-130,-99
G,65030,66,2,-54
A,65050,-2046,-188,-102
G,65050,50,-1,47
A,65070,-1965,-197,-20
G,65070,-5,22,-6
A,65090,-2186,-72,-193
G,65090,98,-82,-78
A,65110,-1997,26,-115
G,65110,-1220,8,102
A,65130,-1817,-181,104
G,65130,-711,-142,788
A,65150,-2022,549,-235
G,65150,-1218,-253,726
A,65170,-2194,-625,-22
G,65170,-1116,-244,1287
A,65190,-1789,-1045,20
G,65190,1105,-83,1468
A,65210,-2742,-1142,-441
G,65210,1786,-990,394
A,65230,-1886,-1271,-217
G,65230,2719,-1335,-497
A,65250,-1314,-725,-241
G,65250,4236,-883,-895
A,65270,-1343,-103,-64
G,65270,4184,-914,-2221
A,65290,-959,-224,-65
G,65290,4612,-699,-3654
A,65310,-1865,-262,-203
G,65310,4834,-354,-3096
A,65330,-1842,503,115
G,65330,4178,-1562,-3939
A,65350,-1983,-61,110
G,65350,3950,-1188,-2905
A,65370,-1744,-226,425
G,65370,2756,-1655,-2006
A,65390,-1941,-335,630
G,65390,1213,-1550,-2368
A,65410,-1776,-975,875
G,65410,847,-1042,-1569
A,65430,-1832,-687,1111
G,65430,224,-654,-860
A,65450,-1698,-967,1144
G,65450,-706,-536,-516
A,65470,-1217,-1204,1058
G,65470,-1260,367,-328
A,65490,-1503,-1193,1320
G,65490,-1649,372,-537
A,65510,-900,-1751,1028
G,65510,-1892,385,-460
A,65530,-1840,-1927,970
G,65530,-1580,1204,-89
A,65550,-1658,-1860,778
G,65550,-854,1388,-161
A,65570,-1704,-1785,606
G,65570,-625,1058,-683
A,65590,-2189,-2084,753
G,65590,680,726,-352
A,65610,-1656,-1858,573
G,65610,816,-195,-801
A,65630,-1621,-797,151
G,65630,-187,-134,-424
A,65650,-1446,-1620,579
G,65650,473,-94,61
A,65670,-1194,-2111,846
G,65670,1353,286,-500
A,65690,-1237,-597,814
G,65690,672,-106,-1440
A,65710,-1060,-929,731
G,65710,132,454,-124
A,65730,-1186,-1730,906
G,65730,17,51,392
A,65750,-1107,-1664,702
G,65750,-74,40,-68
A,65770,-1135,-1536,832
G,65770,352,64,-465
A,65790,-1048,-1247,791
G,65790,521,84,-299
A,65810,-1140,-1498,678
G,65810,75,234,-615
A,65830,-1066,-1304,931
G,65830,368,296,225
A,65850,-1255,-1444,788
G,65850,139,126,550
A,65870,-1182,-1223,859
G,65870,424,-137,171
A,65890,-1249,-1701,899
G,65890,76,-232,378
A,65910,-1192,-1322,862
G,65910,486,-270,217
A,65930,-1106,-1403,699
G,65930,980,-218,-43
A,65950,-645,-829,1388
G,65950,83,109,-253
A,65970,-1182,-1356,1001
G,65970,-177,800,-758
A,65990,-1290,-1210,971
G,65990,-108,443,-422
A,66010,-1128,-1308,791
G,66010,-115,208,-685
A,66030,-1140,-1422,749
G,66030,-184,311,-516
A,66050,-1040,-1700,600
G,66050,-250,-4,-522
A,66070,-1018,-1839,718
G,66070,568,-144,404
A,66090,-893,-1422,1113
G,66090,773,-309,936
A,66110,-1282,-1175,951
G,66110,308,450,-127
A,66130,-1211,-1108,1090
G,66130,-599,-38,-304
A,66150,-1119,-1429,808
G,66150,-862,-202,-266
A,66170,-1023,-1525,1000
G,66170,-561,-181,-185
A,66190,-1040,-1779,620
G,66190,467,-18,270
A,66210,-1123,-1489,1045
G,66210,245,107,577
A,66230,-1179,-1285,972
G,66230,-743,237,316
A,66250,-1265,-1668,634
G,66250,-1338,257,126
A,66270,-1349,-1617,385
G,66270,-964,14,501
A,66290,-1279,-1554,410
G,66290,-743,-465,823
A,66310,-1093,-1439,430
G,66310,-301,-472,705
A,66330,-1263,-1256,682
G,66330,-861,-727,536
A,66350,-1192,-1732,958
G,66350,-288,-651,813
A,66370,-1388,-765,909
G,66370,1219,-637,1063
A,66390,-1240,-1226,745
G,66390,-1980,-1431,875
A,66410,-1168,-1032,833
G,66410,-887,-171,-299
A,66430,-1229,-1147,624
G,66430,-1356,-241,-157
A,66450,-1198,-1290,603
G,66450,-2115,99,-409
A,66470,-1266,-1584,205
G,66470,-1116,62,-639
A,66490,-1188,-1620,379
G,66490,-959,-97,-486
A,66510,-1064,-1835,111
G,66510,-3192,19,-401
A,66530,-1219,-2186,-169
G,66530,-1592,-445,-491
A,66550,-1223,-2023,-194
G,66550,380,-1014,448
A,66570,-1233,-1432,150
G,66570,1014,-1525,558
A,66590,-1063,-1560,72
G,66590,1175,-1545,77
A,66610,-1029,-1598,503
G,66610,1627,-1636,529
A,66630,-1164,-1362,704
G,66630,951,-1279,190
A,66650,-1126,-1528,770
G,66650,1515,-1472,251
A,66670,-1494,-1690,1155
G,66670,2738,-812,1648
A,66690,-951,-862,967
G,66690,1177,-1650,400
A,66710,-1124,-984,1008
G,66710,1267,-2051,-181
A,66730,-742,-1431,1375
G,66730,2352,-1752,659
A,66750,-784,-575,1642
G,66750,3204,-1104,216
A,66770,-593,-126,1855
G,66770,4311,-1797,-185
A,66790,-813,-274,1895
G,66790,2292,-1448,-173
A,66810,-428,82,2109
G,66810,1561,-1539,-92
A,66830,-432,43,1941
G,66830,760,-1025,-535
A,66850,-552,-336,1703
G,66850,1123,-620,-167
A,66870,-491,49,1502
G,66870,1658,-1363,-44
A,66890,-217,481,1640
G,66890,1255,-1588,-334
A,66910,-122,371,1596
G,66910,2019,-1791,-999
A,66930,208,1025,1964
G,66930,1868,-1570,-825
A,66950,177,772,2328
G,66950,1757,-1420,-781
A,66970,471,1317,1901
G,66970,911,-1612,-927
A,66990,580,895,2036
G,66990,968,-781,-1436
A,67010,472,1188,2012
G,67010,1423,-1216,-1673
A,67030,488,1195,1864
G,67030,593,34,-1370
A,67050,231,1105,1713
G,67050,188,429,-1644
A,67070,213,971,1741
G,67070,1377,274,-1445
A,67090,145,1638,1733
G,67090,245,464,-1338
A,67110,-114,1252,1460
G,67110,-625,758,-1485
V,67128,3.2734
A,67130,-169,1074,1638
G,67130,386,596,-1495
A,67150,-369,1330,1673
G,67150,259,574,-1380
A,67170,-483,853,1545
G,67170,-184,791,-980
A,67190,-515,1098,1572
G,67190,466,443,-747
A,67210,-526,1185,1548
G,67210,-158,689,-867
A,67230,-580,1094,1484
G,67230,288,259,-669
A,67250,-588,1308,1658
G,67250,-52,423,-365
A,67270,-585,998,1509
G,67270,262,257,-521
A,67290,-714,1013,1487
G,67290,-239,221,-344
A,67310,-727,941,1499
G,67310,720,143,-259
A,67330,-668,1416,1350
G,67330,499,101,-338
A,67350,-631,1140,1477
G,67350,-107,286,-361
A,67370,-789,1025,1417
G,67370,842,562,-612
A,67390,-898,1319,1228
G,67390,741,655,-932
A,67410,-966,1020,1287
G,67410,771,788,-942
A,67430,-1127,1310,1147
G,67430,260,802,-1036
A,67450,-1418,979,913
G,67450,-135,543,-1098
A,67470,-1302,1008,1203
G,67470,67,274,-1079
A,67490,-1148,778,1199
G,67490,487,648,-621
A,67510,-1363,950,1079
G,67510,-429,444,-626
A,67530,-1256,917,1257
G,67530,-284,514,-414
A,67550,-1510,879,1107
G,67550,-365,85,-261
A,67570,-1363,749,1270
G,67570,-483,238,-135
A,67590,-1476,1206,871
G,67590,-71,303,142
A,67610,-1573,1029,841
G,67610,-677,-62,-243
A,67630,-1355,674,1234
G,67630,-193,375,-24
A,67650,-1758,855,909
G,67650,-651,138,-55
A,67670,-1415,370,1044
G,67670,-212,-600,64
